year,month,amazon,amur,aral,chang_jiang,columbia,zaire,danube,dnepr,don,huang,indigirka,indus,kolyma,lena,limpopo,mackenzie,mekong,mississippi,murray,dvina,niger,nile,ob,olenek,parana,pechora,senegal,ural,volga,xi,yenisei,yukon
1986,6,126.2303,52.6239,15.621,167.3563,29.4282,70.4115,92.6347,63.1011,43.7148,77.6823,30.9,32.1285,29.3275,43.6882,5.1587,46.12,197.1231,96.2537,8.982,51.9098,70.6125,59.9782,57.2845,48.5867,31.7077,30.1565,17.8274,35.6303,68.4099,246.7176,60.2173,31.53
1986,7,115.5704,90.8149,10.443,169.3858,30.8685,65.0346,83.7413,82.2613,32.2703,60.57,28.7085,79.1559,52.6444,33.3158,1.3249,71.3062,247.3606,83.2746,68.9319,75.8806,139.4041,86.1249,81.4816,38.8387,26.2035,92.1774,51.4819,23.0952,64.2146,269.0183,79.4481,54.9497
1986,8,91.5396,85.9828,10.0569,92.7928,15.6312,69.2491,68.8005,91.7501,22.8489,63.2382,38.7488,85.007,53.5772,51.1945,3.8089,47.2903,289.3828,71.2001,49.5303,73.3206,125.2422,72.029,74.8064,51.5915,59.7841,60.4453,71.1389,16.8769,72.712,169.4073,77.5069,56.9119
1986,9,127.0488,37.5742,8.2981,93.9989,65.5997,134.852,23.2785,38.295,41.1789,34.0195,21.0516,23.6085,29.3126,34.2359,6.1963,35.2841,196.3222,117.6041,38.1684,68.8293,124.284,70.9906,53.1073,31.967,67.6947,62.2801,94.1572,19.2921,75.1119,112.6885,41.9033,28.8873
1986,10,175.9433,11.0376,22.0331,63.9881,27.7065,170.6847,45.0608,34.9308,31.0404,22.3207,18.247,10.9648,23.4816,16.2023,55.8729,28.9786,178.3533,78.7933,55.0545,53.4162,35.4277,39.5332,41.2246,22.4092,85.5139,54.7131,17.2533,30.089,50.2906,79.3782,27.1296,21.4582
1986,11,196.173,8.8,21.5914,33.6784,78.6792,161.663,19.9388,22.5876,18.8931,5.4089,15.0458,29.9547,19.9634,17.2405,72.1508,24.7017,49.9609,63.0919,45.9196,44.6513,4.1231,17.2061,22.7002,14.7242,133.7922,42.527,0.9165,26.3937,34.6693,47.4205,29.4956,18.5856
1986,12,200.7438,4.9822,39.8468,14.7559,31.3592,143.1631,44.3137,41.0953,48.1748,5.4922,4.316,34.0642,10.9774,10.9333,87.8452,19.6402,28.2418,34.2951,31.6379,39.9927,0.0631,20.4084,26.7386,7.977,197.1558,25.8389,0.2183,37.7902,41.9417,18.0163,18.3577,15.2748
1987,1,249.2315,5.1269,18.5573,21.5715,56.4164,97.6638,68.8835,44.3645,57.9953,2.2653,6.376,19.9769,13.6269,9.2901,66.3362,19.4273,7.9903,30.8896,52.4754,23.9826,0.4543,14.5633,33.0644,10.0203,208.88,36.1745,0.2333,33.4553,36.612,23.331,18.5085,10.4917
1987,2,204.8108,4.0069,19.0791,24.8305,40.3436,142.8835,35.6199,17.8072,22.2243,4.1968,3.6254,34.3174,5.0702,9.0879,56.089,21.8339,11.2417,50.2594,32.0356,42.9166,2.1243,17.095,18.4517,9.6841,141.1589,24.9351,0.2315,13.5249,27.9254,29.9023,12.6145,13.9478
1987,3,233.1484,9.8304,38.715,64.2427,62.8983,156.5761,51.3588,34.3768,31.5224,12.7602,6.2368,48.0443,9.9993,6.4264,62.1004,22.0229,25.431,65.9646,47.9667,10.9986,8.2385,27.2233,9.1465,10.8704,138.5453,16.959,0.5459,4.5564,10.6478,67.6541,10.0086,6.298
