year,month,amazon,amur,aral,chang_jiang,columbia,zaire,danube,dnepr,don,huang,indigirka,indus,kolyma,lena,limpopo,mackenzie,mekong,mississippi,murray,dvina,niger,nile,ob,olenek,parana,pechora,senegal,ural,volga,xi,yenisei,yukon
1986,4,-18.6163,2.0246,-9.475,8.4298,-9.8208,14.5157,-33.8142,-19.6846,-18.8819,-9.0682,0.9613,-9.8948,0.2908,0.3883,-0.2807,-2.0495,19.969,7.8284,-4.3483,-62.3738,-8.6058,4.5713,-21.6325,10.2664,15.9382,-23.7525,-3.8922,-22.7432,-41.8939,21.7049,5.5093,-6.6996
1986,5,2.3137,-20.9187,-25.464,-14.1922,-42.9109,-37.2231,-45.7187,-74.4651,-50.9842,-16.4143,-10.0913,-12.4752,-26.1085,-28.7843,-19.8343,-28.5401,68.3979,0.1897,19.4833,-35.8736,-3.6885,-9.1386,-22.822,-57.6114,22.1311,-39.161,1.5716,-39.9662,-44.7284,21.7942,-44.9073,-18.5461
1986,6,-48.4997,-23.9071,-27.3409,23.9456,-78.6814,-42.7963,-15.6145,-38.8303,-42.0142,13.3158,-34.8827,-5.4798,-51.8281,-36.8646,-8.3717,-25.2073,52.3273,-21.7103,-8.208,-46.4182,16.5229,19.5464,-32.9827,-34.1899,-33.7806,-64.6104,0.6153,-26.6131,-35.184,38.4926,-38.4361,-20.3627
1986,7,-63.8946,6.8875,-22.59,1.9029,-59.8561,-33.3975,-24.9645,-15.8835,-32.2497,-27.8445,-31.2533,31.8674,-24.9244,-44.8453,-9.3597,-18.0848,58.6862,-35.0397,42.3431,-22.6966,65.7977,29.874,-19.6144,-38.4561,-41.2297,-6.189,14.4557,-20.9029,-28.5453,24.1753,-24.8222,-13.3001
1986,8,-70.7776,4.1937,-14.6119,-30.7756,-58.284,-31.7683,-24.7098,-1.812,-24.3055,-10.9912,-6.3488,17.0635,-2.2772,-0.5344,-6.8717,-20.6364,56.386,-25.6028,7.668,-3.3251,32.6932,7.8706,2.2668,4.2111,-14.1179,-10.267,9.2818,-11.7313,-4.2516,-17.9696,7.024,2.5088
1986,9,-33.1777,-7.5602,-9.143,-7.5322,17.8789,24.5381,-33.2726,-6.7356,7.1383,-11.1408,12.572,-20.4108,15.265,14.5715,-6.5989,1.1085,12.9121,44.0653,-15.7962,28.2927,31.3562,7.6092,9.5905,23.0358,-19.5981,26.4127,26.6877,0.1123,25.263,-20.2679,5.6989,5.9605
1986,10,7.0253,-2.9205,11.5013,-5.1469,-2.316,43.5049,9.0486,7.9866,10.0717,1.4835,17.6543,-22.0319,25.0244,14.4631,24.6039,12.4679,29.6463,23.3603,-5.5378,19.4526,-29.6302,-11.35,20.5723,22.4936,-26.551,21.1076,-17.6669,20.6626,20.5409,-12.3589,14.7331,9.1778
1986,11,29.0158,3.1494,17.6411,-2.4941,59.2887,43.7661,6.7376,12.27,12.2233,-2.1554,14.456,8.2017,20.6634,16.447,15.3509,18.7504,-42.6717,30.6013,-7.8969,17.5404,-31.7516,-19.5831,15.8582,14.4832,5.6511,27.2207,-13.7351,24.3057,21.3855,-12.8801,25.0719,11.0217
1986,12,24.5972,-0.1255,36.6237,-9.4203,18.3016,16.3422,34.8421,36.3317,42.1803,0.2495,3.7414,14.9027,10.4378,10.0964,14.5032,14.3575,-55.1162,10.4863,-15.5797,33.8552,-22.2983,-9.6082,21.1241,7.5683,60.5614,19.5627,-9.9059,35.6049,33.7437,-32.3138,13.7868,13.2217
1987,1,56.0718,0.4546,16.2444,-2.1425,40.4479,-18.6702,59.8465,39.9508,53.9108,-1.8324,5.8246,7.3125,13.0974,8.2305,-9.0352,13.5554,-66.149,8.947,7.7692,17.8875,-16.9457,-9.6935,27.3766,9.6335,57.0129,30.6484,-7.4664,32.0624,28.1738,-18.0392,13.7856,9.9238
1987,2,18.3943,-1.2423,14.8401,-2.4015,22.1486,28.866,15.0606,13.3498,18.1233,-0.54,2.9047,7.7525,4.6245,8.2853,-12.984,16.1916,-52.6322,16.1214,-8.8461,35.7118,-11.7415,-5.3436,12.9674,9.2762,20.5317,20.0304,-5.132,10.2745,20.8038,-9.5466,8.0344,9.8151
1987,3,38.0825,1.9914,23.046,11.7953,34.1684,19.8498,20.6247,20.1596,17.7563,3.897,5.4026,2.1039,8.2758,3.7758,10.9404,14.1649,-42.9268,18.2498,11.3517,-2.2153,-12.2816,-2.4349,-0.3532,9.8186,9.8521,11.8919,-5.7998,-3.506,-10.7693,1.1729,4.3532,-0.3099
1987,4,61.8705,2.1918,17.8573,7.7769,-25.6662,-0.394,-29.0214,-17.9444,-6.9189,-1.015,5.1964,-11.8852,8.6321,0.8838,-30.0022,-20.3762,-23.3034,-31.6055,-20.5845,-30.4478,-15.9448,-1.1188,-5.6962,4.0287,17.4284,4.8039,-5.3132,8.9932,-23.2259,0.5201,-3.9393,-11.1696
1987,5,-35.1776,-14.3336,-41.8963,15.3191,-34.9175,-31.672,7.6095,-33.3654,-48.4403,-4.6095,-4.9114,1.43,-15.3023,-7.2626,-14.8705,-22.3519,-3.4243,-0.8449,16.9547,-49.2348,-0.768,25.1677,-39.2812,-20.3481,2.5292,-100.4065,-3.2444,-56.4671,-43.6402,35.3553,-36.982,-11.9002
1987,6,-51.7457,-24.653,-25.9351,20.1287,-64.6415,-42.5632,-37.9318,-18.5257,-23.8369,18.9722,-31.996,-18.1655,-51.264,-21.2303,-7.0591,-19.0359,88.7207,-41.0427,22.802,-34.2975,17.551,9.5907,-36.2622,-34.4219,-28.4558,-44.2153,13.2564,-32.6752,-53.1808,24.3521,-26.7114,-14.8639
1987,7,-59.2508,15.3164,-13.1182,9.3735,-43.2195,-41.7193,-48.9801,-60.6456,-42.9205,-30.0585,-30.8806,-12.5191,-51.7928,-25.8553,-7.3051,-24.6769,59.0154,-22.1015,2.1723,5.541,33.2733,2.9873,-37.648,-40.0845,-38.7142,-9.1359,14.2133,-16.3707,-9.4869,35.3834,-31.1435,-17.2388
1987,8,-72.7096,31.6777,-24.6163,3.9282,-52.1419,-12.4506,-14.0212,5.6774,-9.1695,2.7987,3.0028,-5.0132,-7.8957,-10.9408,1.953,-5.4403,62.1858,-17.6669,13.3317,-1.1769,50.3061,14.6875,-21.2633,-9.0782,-56.3151,-9.1186,11.8691,-3.5443,-4.5963,-1.1494,-14.3435,-8.4653
1987,9,-54.9174,9.1254,-2.0661,-13.361,-37.4963,25.2079,-22.3081,5.3505,23.5055,-6.6044,15.5836,-29.5223,17.5835,19.5379,14.0487,-6.0699,54.9852,-19.2291,-34.5667,9.2615,7.023,-3.7736,24.0236,6.6063,-43.2926,-3.3467,13.4867,25.8824,43.3059,-6.4732,14.5942,14.6184
1987,10,-20.4254,7.0464,17.3766,3.5104,-14.7343,28.476,6.8948,-13.722,-11.7684,9.1526,12.5651,6.8782,32.112,24.6788,-5.5681,12.4137,-18.0502,-16.0071,-6.0179,-8.642,-25.3022,-11.9182,18.4837,31.8825,-7.8337,11.3717,-15.4593,-4.359,-11.5519,-13.0662,30.4898,5.055
1987,11,27.2965,5.0056,17.0726,-2.7337,29.4547,35.0949,45.7681,32.0156,26.9391,1.1911,6.8109,-10.9493,11.1895,15.2277,4.206,19.0681,-23.9926,36.8946,-12.4889,18.0071,-31.3243,-12.83,24.7295,10.2399,23.0615,22.8132,-13.3767,28.306,23.0987,3.0475,18.0979,17.0811
1987,12,47.4058,0.9527,17.3895,-20.0758,74.9706,-12.551,30.7496,38.0691,32.6419,-3.1933,6.4273,3.1028,10.2845,12.8489,84.965,15.0526,-64.4224,48.3598,8.7438,41.0385,-20.2506,-19.6112,28.3326,9.1461,40.0872,34.0086,-10.2125,16.8226,34.2816,-48.1618,24.0388,16.9684
1988,1,58.1374,2.1221,22.5145,-5.7454,46.2052,4.2649,23.0731,14.417,21.671,-2.1343,8.4155,8.6505,21.1743,12.6503,-16.4563,17.7166,-65.5886,10.7249,-5.9288,18.6044,-15.7539,-5.5578,18.7952,10.2841,31.8517,27.2999,-8.3129,11.391,13.8183,-15.7674,16.991,5.128
1988,2,77.8189,-0.9821,13.7467,7.5575,16.2142,-8.8342,24.0204,20.0129,26.1537,0.6025,5.9763,6.0805,11.1138,6.7695,44.2949,10.3186,-48.4244,5.5673,1.9608,27.4799,-11.4756,-8.2874,5.2918,7.4182,19.4633,19.5527,-5.5631,-4.8004,14.8894,13.3383,9.1922,7.6861
1988,3,43.0122,-3.3959,11.9734,7.7613,29.9775,24.6943,30.7532,20.0403,-5.2966,5.9213,1.4348,38.7941,1.8394,7.1578,18.8958,2.3735,-49.1356,5.4186,-9.4277,-19.6833,-11.9935,-1.1442,-4.6358,12.2099,32.3684,0.6797,-6.1229,17.2024,-7.6242,5.1303,5.3246,2.0889
1988,4,38.3598,-1.209,-25.7047,-13.9119,9.9959,10.0691,-23.1234,-20.4531,-6.0515,-12.7377,7.5414,-26.8308,1.6263,-5.866,-23.9181,-13.4205,-7.703,-11.1661,50.2683,-7.0344,0.0416,1.5333,-11.4438,21.421,19.099,14.7939,-3.7877,-2.7384,-11.289,3.9884,3.1183,-13.1143
1988,5,20.6513,-2.6841,-19.7215,21.1912,-27.7929,-38.5844,-44.2241,-51.388,-45.738,12.6187,-33.6687,-27.676,-47.1182,-34.1447,-22.9358,-2.2579,75.0508,-38.2806,23.719,-50.9871,-2.6474,2.587,-23.5367,-56.7489,7.553,-57.6455,-3.6214,-31.4308,-45.9383,25.7084,-46.4168,-3.912
1988,6,-48.5249,-22.6299,-31.9529,-9.9169,-52.9113,-31.6719,-22.8101,22.3368,-8.1028,-11.8791,-15.7628,1.1141,-27.0049,-13.3089,-8.8638,8.1099,64.7233,-63.5078,12.635,-53.8585,30.2992,16.0933,-49.123,-11.7106,-36.3389,-61.9504,11.1908,-45.0966,-48.6863,5.6047,-20.5045,-16.4031
1988,7,-80.448,5.8009,-12.6828,-3.0361,-71.7485,-26.9233,-58.5245,-39.7113,-32.4094,34.1221,-26.6158,54.6829,-39.1764,-15.5203,-12.7347,-8.2113,68.0459,-26.0748,32.2553,-47.6551,56.2706,45.3889,-43.0371,-34.2687,-56.1453,-55.3861,24.654,-20.2722,-52.1754,-10.2453,-10.4221,-18.7255
1988,8,-91.8348,15.4961,-15.5286,19.4575,-50.1776,-6.8761,-24.9352,-23.313,-26.0413,27.6272,11.6028,8.3985,10.5751,3.2263,-10.2132,-17.859,27.1649,-28.3847,-18.1296,5.6079,75.5754,47.8572,-19.7868,4.4011,-58.3822,-18.1172,48.397,-7.8457,0.8026,49.874,1.6226,-0.2316
1988,9,-61.9507,-3.8793,-9.3276,11.4355,-13.7603,16.1238,14.1,5.1712,10.856,-10.2066,4.5101,-12.3198,5.35,9.6716,-2.5937,-1.3658,7.9814,9.3498,-14.7026,15.1844,19.2395,17.7042,4.396,13.2052,-44.7063,20.5149,3.7236,7.7556,15.3894,-16.3981,6.6773,1.504
1988,10,-8.1642,1.4819,1.5983,-16.705,-3.4011,36.3483,3.5728,-1.099,-7.0376,-0.9523,25.0915,-23.094,13.0252,24.7345,39.3156,9.7274,35.2122,-5.5908,-37.2308,26.7531,-42.0669,-9.594,20.1955,33.8439,5.4493,45.1126,-21.2427,-5.0354,10.0724,-22.3577,20.3775,12.8387
1988,11,32.7295,5.0043,7.4723,-28.9216,83.5807,42.2103,26.2685,35.6791,40.0729,-7.7379,8.8807,-12.8209,11.6231,19.2007,-23.8335,22.7378,-51.4448,45.1741,-2.3338,34.479,-32.8265,-25.3557,32.0351,15.3598,-26.6797,38.1202,-13.3924,35.8376,39.5301,-43.9356,23.4007,9.9087
1988,12,57.4998,0.7683,22.963,-14.855,38.4031,21.1728,38.8887,50.9214,52.1906,-2.5551,4.1697,11.5427,7.8145,16.1543,5.0873,7.348,-66.2736,21.7163,21.2697,32.19,-24.3124,-17.7345,25.9094,10.9755,36.9683,34.734,-11.4678,26.3875,40.3102,-29.2525,17.1232,16.1363
1989,1,78.205,-0.9831,24.9094,17.928,52.0816,-25.6758,2.096,16.0994,29.5909,3.0632,4.7656,15.4262,9.3773,10.4885,-19.5558,18.2661,-54.3528,18.8526,-24.2965,41.5632,-23.86,-16.3194,25.727,8.459,62.5081,34.9974,-8.8265,33.7206,31.6972,21.9432,14.9794,17.0661
1989,2,64.3703,-3.3414,16.3263,12.9073,27.3599,-17.5074,4.0405,2.2121,8.3982,2.8347,14.2947,-0.4075,28.7152,9.4641,60.064,5.8596,-56.9362,23.1025,-16.652,23.1951,-15.3739,-11.1703,15.2774,9.0506,36.1354,23.3369,-5.835,14.008,16.1118,-4.2344,11.7376,13.258
